pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse
"HAT-P-53 b","HAT-P-53",1,1,"Transit",2015,1.96162410000,14.77346200,471.65972000
"HIP 74890 b","HIP 74890",1,1,"Radial Velocity",2016,822.30000000000,13.30000000,762.79200000
"V0391 Peg b","V0391 Peg",1,1,"Pulsation Timing Variations",2007,1170.00000000000,13.10000000,1017.05600000
"HD 197037 b","HD 197037",2,1,"Radial Velocity",2012,1035.70000000000,13.90000000,251.00000000
"CFBDSIR J145829+101343 b","CFBDSIR J145829+101343",1,1,"Imaging",2011,10037.50000000000,12.40000000,3337.10000000
"Kepler-269 b","Kepler-269",1,2,"Transit",2014,5.32671800000,2.47000000,6.66000000
"Kepler-300 c","Kepler-300",1,2,"Transit",2014,40.71495500000,2.25000000,5.69000000
"Kepler-149 d","Kepler-149",1,3,"Transit",2014,160.01803200000,3.96000000,14.90000000
"Kepler-124 d","Kepler-124",1,3,"Transit",2014,30.95085100000,1.11000000,1.41000000
"Kepler-276 d","Kepler-276",1,3,"Transit",2013,48.64800000000,2.80000000,16.30000000
"Kepler-114 c","Kepler-114",1,3,"Transit",2013,8.04100000000,1.60000000,2.80000000
"Kepler-93 c","Kepler-93",1,2,"Radial Velocity",2014,1460.00000000000,,954.00000000
"WASP-83 b","WASP-83",1,1,"Transit",2015,4.97125200000,11.65736000,95.34900000
"WASP-89 b","WASP-89",1,1,"Transit",2015,3.35642270000,11.65736000,1875.19700000
"Kepler-402 c","Kepler-402",1,4,"Transit",2014,6.12482100000,1.56000000,3.05000000
"Kepler-157 b","Kepler-157",1,3,"Transit",2014,1.73234200000,1.32000000,2.30000000
"HATS-6 b","HATS-6",1,1,"Transit",2015,3.32527250000,11.18658200,101.38777000
"Kepler-450 c","Kepler-450",1,3,"Transit",2015,15.41313500000,2.62000000,12.50000000
"Kepler-81 c","Kepler-81",1,3,"Transit",2012,12.04000000000,2.37000000,4.30000000
"Kepler-412 b","Kepler-412",1,1,"Transit",2014,1.72086040000,15.03126900,299.07803000
"Kepler-92 b","Kepler-92",1,3,"Transit",2013,13.74900000000,3.51000000,64.30000000
"Kepler-288 c","Kepler-288",1,3,"Transit",2014,19.30577200000,2.85000000,8.50000000
"Kepler-295 b","Kepler-295",1,3,"Transit",2014,12.64516400000,1.22000000,1.98000000
"Kepler-178 d","Kepler-178",1,3,"Transit",2014,96.67898800000,3.95000000,14.80000000
"Kepler-44 b","Kepler-44",1,1,"Transit",2011,3.24672930000,12.22000000,317.82000000
"Kepler-41 b","Kepler-41",1,1,"Transit",2011,1.85555820000,14.46000000,177.98000000
"Kepler-450 d","Kepler-450",1,3,"Transit",2015,7.51464000000,0.83700000,17.60000000
"POTS-1 b","POTS-1",1,1,"Transit",2013,3.16062960000,10.54800000,734.16000000
"Kepler-350 d","Kepler-350",1,3,"Transit",2013,26.13600000000,2.80000000,14.90000000
"Kepler-238 f","Kepler-238",1,5,"Transit",2013,50.44700000000,2.00000000,13.50000000
"Kepler-287 c","Kepler-287",1,2,"Transit",2014,44.85189600000,3.26000000,66.00000000
"Kepler-285 b","Kepler-285",1,2,"Transit",2014,2.63386700000,1.34000000,2.36000000
"Kepler-181 b","Kepler-181",1,2,"Transit",2014,3.13787300000,1.27000000,2.15000000
"Kepler-1398 c","Kepler-1398",1,2,"Transit",2016,4.13827595000,1.03000000,1.08000000
"Kepler-963 b","Kepler-963",1,2,"Transit",2016,9.97683705000,2.66000000,7.56000000
"WASP-24 b","WASP-24",3,1,"Transit",2010,2.34121000000,15.46842000,394.10920000
"WASP-21 b","WASP-21",1,1,"Transit",2010,4.32248200000,11.99000000,95.34500000
"K2-237 b","K2-237",1,1,"Transit",2018,2.18053332000,16.06246934,434.15360396
"Kepler-284 b","Kepler-284",1,2,"Transit",2014,12.69914900000,2.24000000,5.65000000
"Kepler-654 b","Kepler-654",1,1,"Transit",2016,13.72465129000,2.07000000,4.94000000
"Kepler-199 c","Kepler-199",1,2,"Transit",2014,67.09340800000,3.25000000,10.60000000
"Kepler-214 b","Kepler-214",1,2,"Transit",2014,15.66054400000,2.61000000,7.32000000
"Kepler-87 b","Kepler-87",1,2,"Transit",2013,114.73635000000,13.49000000,324.20000000
"Kepler-75 b","Kepler-75",1,1,"Transit",2013,8.88491160000,11.77000000,3209.90000000
"Kepler-74 b","Kepler-74",1,1,"Transit",2013,7.34071100000,10.76000000,200.22000000
"Kepler-145 c","Kepler-145",1,2,"Transit",2013,42.88200000000,4.32000000,79.40000000
"Kepler-328 b","Kepler-328",1,2,"Transit",2013,34.92100000000,2.30000000,28.50000000
"Kepler-115 c","Kepler-115",1,2,"Transit",2014,8.99088900000,2.60000000,7.27000000
"Kepler-341 c","Kepler-341",1,4,"Transit",2014,8.01041000000,1.70000000,3.53000000
"Kepler-225 b","Kepler-225",1,2,"Transit",2014,6.73897500000,1.20000000,1.87000000
"Kepler-871 b","Kepler-871",1,1,"Transit",2016,22.04590180000,3.74000000,13.50000000
"Kepler-56 c","Kepler-56",1,3,"Transit",2012,21.40239000000,9.80000000,181.00000000
"XO-5 b","XO-5",1,1,"Transit",2008,4.18775580000,12.78000000,378.20000000
"Kepler-447 b","Kepler-447",1,1,"Transit",2015,7.79430132000,18.49000000,435.41000000
"Kepler-216 b","Kepler-216",1,2,"Transit",2014,7.69364100000,2.35000000,6.12000000
"Kepler-259 c","Kepler-259",1,2,"Transit",2014,36.92493100000,2.70000000,7.75000000
"Kepler-293 b","Kepler-293",1,2,"Transit",2014,19.25419600000,3.07000000,9.64000000
"Kepler-291 b","Kepler-291",1,2,"Transit",2014,3.54651100000,2.16000000,5.31000000
"Kepler-242 c","Kepler-242",1,2,"Transit",2014,14.49648100000,2.00000000,4.66000000
"Kepler-240 b","Kepler-240",1,2,"Transit",2014,4.14449500000,1.37000000,2.45000000
"Kepler-56 b","Kepler-56",1,3,"Transit",2012,10.50160000000,6.51000000,22.10000000
"WASP-16 b","WASP-16",1,1,"Transit",2009,3.11860000000,13.67498000,394.10920000
"WASP-17 b","WASP-17",1,1,"Transit",2009,3.73543000000,20.96083000,247.90740000
"HAT-P-54 b","HAT-P-54",1,1,"Transit",2015,3.79984700000,10.58129600,241.55080000
"Kepler-148 c","Kepler-148",1,3,"Transit",2014,4.18004300000,3.60000000,12.60000000
"Kepler-179 b","Kepler-179",1,2,"Transit",2014,2.73592600000,1.64000000,3.33000000
"Kepler-303 b","Kepler-303",1,2,"Transit",2014,1.93705500000,0.89000000,0.64000000
"Kepler-260 b","Kepler-260",1,2,"Transit",2014,8.18739900000,2.01000000,4.70000000
"Kepler-226 b","Kepler-226",1,3,"Transit",2014,3.94099700000,1.55000000,24.00000000
"WASP-26 b","WASP-26",2,1,"Transit",2010,2.75660000000,13.56289000,270.15550000
"WASP-33 b","WASP-33",2,1,"Transit",2010,1.21987000000,17.85593700,665.21819000
"HATS-14 b","HATS-14",1,1,"Transit",2015,2.76676410000,11.64615100,340.39593000
"Kepler-1162 b","Kepler-1162",1,2,"Transit",2016,32.56370690000,2.21000000,5.52000000
"Kepler-1126 b","Kepler-1126",1,2,"Transit",2016,108.59332900000,1.73000000,3.64000000
"Kepler-165 c","Kepler-165",1,2,"Transit",2014,15.31299000000,2.23000000,5.60000000
"Kepler-197 d","Kepler-197",2,4,"Transit",2014,15.67756300000,1.22000000,1.98000000
"Kepler-125 b","Kepler-125",1,2,"Transit",2014,4.16438900000,2.37000000,6.21000000
"Kepler-306 c","Kepler-306",1,4,"Transit",2014,7.24019300000,2.35000000,6.12000000
"KOI-351 e","KOI-351",1,8,"Transit",2013,91.93913000000,2.66000000,7.56000000
"KOI-351 c","KOI-351",1,8,"Transit",2013,8.71937500000,1.19000000,1.81000000
"Kepler-222 c","Kepler-222",1,3,"Transit",2014,10.08881000000,4.64000000,19.40000000
"Kepler-184 d","Kepler-184",1,3,"Transit",2014,29.02235800000,2.49000000,6.76000000
"Kepler-309 b","Kepler-309",1,2,"Transit",2014,5.92365300000,1.56000000,3.05000000
"Kepler-696 b","Kepler-696",1,1,"Transit",2016,4.19042557500,6.14000000,31.30000000
"Kepler-11 f","Kepler-11",1,6,"Transit",2010,46.68880000000,2.49000000,2.00000000
"Kepler-11 e","Kepler-11",1,6,"Transit",2010,31.99960000000,4.19000000,8.00000000
"Kepler-11 g","Kepler-11",1,6,"Transit",2010,118.38070000000,3.33000000,25.00000000
"Kepler-166 c","Kepler-166",1,3,"Transit",2014,34.26028100000,2.38000000,6.26000000
"Kepler-275 b","Kepler-275",1,3,"Transit",2014,10.30068200000,2.34000000,6.08000000
"Kepler-1298 b","Kepler-1298",1,1,"Transit",2016,7.12811928000,1.31000000,2.27000000
"Kepler-11 c","Kepler-11",1,6,"Transit",2010,13.02410000000,2.87000000,2.90000000
"WASP-57 b","WASP-57",1,1,"Transit",2012,2.83891856000,11.76945000,204.68252000
"HAT-P-50 b","HAT-P-50",1,1,"Transit",2015,3.12201090000,14.43719200,429.07050000
"MOA-2008-BLG-379L b","MOA-2008-BLG-379L",1,1,"Microlensing",2013,,13.00000000,1300.00000000
"HD 13908 b","HD 13908",1,2,"Radial Velocity",2013,19.38200000000,13.90000000,274.91000000
"Kepler-108 b","Kepler-108",2,2,"Transit",2014,49.18392100000,8.65000000,56.00000000
"Kepler-264 b","Kepler-264",1,2,"Transit",2014,40.80623100000,3.33000000,11.10000000
"Kepler-279 b","Kepler-279",1,4,"Transit",2014,12.30968100000,3.62000000,4180.93000000
"Kepler-286 c","Kepler-286",1,4,"Transit",2014,3.46809500000,1.37000000,2.45000000
"GJ 667 C c","GJ 667 C",3,5,"Radial Velocity",2013,28.14000000000,1.77000000,3.80000000
"HD 13908 c","HD 13908",1,2,"Radial Velocity",2013,931.00000000000,12.80000000,1630.40000000
"HD 159243 b","HD 159243",1,2,"Radial Velocity",2013,12.62000000000,13.70000000,359.13000000
"Kepler-261 b","Kepler-261",1,2,"Transit",2014,10.38122700000,2.18000000,5.39000000
"HIP 57274 c","HIP 57274",1,3,"Radial Velocity",2011,32.03000000000,14.20000000,130.00000000
"Kepler-292 d","Kepler-292",1,5,"Transit",2014,7.05567900000,2.23000000,5.60000000
"GJ 667 C f","GJ 667 C",3,5,"Radial Velocity",2013,39.02600000000,1.45000000,2.70000000
"HD 73526 c","HD 73526",1,2,"Radial Velocity",2005,379.10000000000,13.30000000,715.09000000
"HD 106906 b","HD 106906",1,1,"Imaging",2013,,12.40000000,3496.00000000
"Kepler-119 b","Kepler-119",1,2,"Transit",2014,2.42208200000,3.60000000,12.60000000
"HD 220074 b","HD 220074",1,1,"Radial Velocity",2012,672.09998000000,12.20000000,5288.69120000
"Kepler-343 b","Kepler-343",1,2,"Transit",2014,8.96855000000,2.41000000,6.39000000
"Kepler-282 d","Kepler-282",1,4,"Transit",2013,24.80600000000,2.46000000,61.00000000
"Kepler-619 b","Kepler-619",1,3,"Transit",2016,5.40427219700,3.16000000,10.10000000
"Kepler-656 b","Kepler-656",1,2,"Transit",2016,1.26025909400,3.12000000,9.91000000
"Kepler-273 b","Kepler-273",1,2,"Transit",2014,2.93653200000,1.50000000,2.86000000
"Kepler-677 b","Kepler-677",1,1,"Transit",2016,6.57531678000,5.38000000,25.00000000
"Kepler-306 b","Kepler-306",1,4,"Transit",2014,4.64618600000,1.52000000,2.92000000
"Kepler-267 d","Kepler-267",1,3,"Transit",2014,28.46451500000,2.27000000,5.77000000
"DP Leo b","DP Leo",2,1,"Eclipse Timing Variations",2009,10220.00000000000,12.70000000,1995.88832000
"Kepler-20 g","Kepler-20",2,6,"Radial Velocity",2016,34.94000000000,4.71000000,19.96000000
"Kepler-19 c","Kepler-19",1,3,"Transit Timing Variations",2011,28.73100000000,3.68000000,13.10000000
"HAT-P-34 b","HAT-P-34",1,1,"Transit",2011,5.45265400000,13.41717300,1058.37390000
"Kepler-549 c","Kepler-549",1,3,"Transit",2016,117.04049800000,2.93000000,8.91000000
"Kepler-603 d","Kepler-603",1,3,"Transit",2016,6.21712920000,1.32000000,2.30000000
"WASP-37 b","WASP-37",1,1,"Transit",2010,3.57746900000,13.00200000,572.07000000
"WASP-90 b","WASP-90",1,1,"Transit",2016,3.91624300000,18.27067000,200.23290000
"K2-26 b","K2-26",1,1,"Transit",2016,14.56650000000,2.67000000,7.61000000
"Kepler-276 c","Kepler-276",1,3,"Transit",2013,31.88400000000,2.90000000,16.60000000
"Kepler-305 b","Kepler-305",1,4,"Transit",2013,5.48700000000,3.60000000,10.50000000
"Kepler-266 b","Kepler-266",1,2,"Transit",2014,6.61833000000,2.48000000,6.71000000
"Kepler-121 c","Kepler-121",1,2,"Transit",2014,41.00801100000,2.27000000,5.77000000
"Kepler-338 d","Kepler-338",1,4,"Transit",2014,44.43101400000,3.00000000,9.27000000
"2MASS J01225093-2439505 b","2MASS J01225093-2439505",1,1,"Imaging",2013,,11.20900000,7786.50000000
"WASP-52 b","WASP-52",1,1,"Transit",2012,1.74977980000,14.24000000,146.20000000
"WASP-75 b","WASP-75",2,1,"Transit",2013,2.48419300000,14.23500000,340.06000000
"WASP-135 b","WASP-135",1,1,"Transit",2015,1.40137940000,14.57170000,603.87700000
"HD 20794 e","HD 20794",1,4,"Radial Velocity",2017,147.02000000000,2.03000000,4.77000000
"HD 27894 c","HD 27894",1,3,"Radial Velocity",2017,36.07000000000,8.24000000,51.48846000
"Kepler-126 d","Kepler-126",1,3,"Transit",2014,100.28313400000,2.50000000,54.59018723
"Kepler-381 c","Kepler-381",1,3,"Transit",2014,13.39163500000,1.12000000,1.46000000
"Kepler-249 d","Kepler-249",1,3,"Transit",2014,15.36845900000,1.57000000,3.09000000
"Kepler-254 d","Kepler-254",1,3,"Transit",2014,18.74647700000,2.50000000,6.80000000
"Kepler-619 c","Kepler-619",1,3,"Transit",2016,1.20846502600,1.69000000,3.50000000
"Kepler-1610 b","Kepler-1610",1,2,"Transit",2016,8.70181574000,1.61000000,3.22000000
"Kepler-363 d","Kepler-363",1,3,"Transit",2014,11.93212500000,2.05000000,4.86000000
"Kepler-366 b","Kepler-366",1,2,"Transit",2014,3.28195900000,1.46000000,2.73000000
"Kepler-141 b","Kepler-141",1,2,"Transit",2014,3.10767500000,0.69000000,0.25700000
"Kepler-142 d","Kepler-142",1,3,"Transit",2014,41.80911800000,2.16000000,5.31000000
"Kepler-400 b","Kepler-400",1,2,"Transit",2014,9.02438900000,1.65000000,3.36000000
"Kepler-204 c","Kepler-204",1,2,"Transit",2014,25.66059300000,1.79000000,3.86000000
"WASP-41 c","WASP-41",1,2,"Radial Velocity",2015,421.00000000000,13.10000000,1010.69940000
"Kepler-312 c","Kepler-312",1,2,"Transit",2014,19.74741200000,3.15000000,10.10000000
"Kepler-286 d","Kepler-286",1,4,"Transit",2014,5.91432300000,1.33000000,2.33000000
"Kepler-91 b","Kepler-91",1,1,"Transit",2013,6.24658000000,15.32270300,257.44230000
"Kepler-1181 b","Kepler-1181",1,2,"Transit",2016,4.89337519000,1.57000000,3.09000000
"Kepler-1489 b","Kepler-1489",1,2,"Transit",2016,82.29475100000,1.77000000,3.78000000
"Kepler-1491 b","Kepler-1491",1,2,"Transit",2016,16.58617620000,1.51000000,2.89000000
"CoRoT-7 b","CoRoT-7",1,3,"Transit",2009,0.85359163000,1.68135000,4.07660518
"HD 176986 d","HD 176986",1,3,"Radial Velocity",2026,61.37600000000,2.49000000,6.76000000
"Kepler-354 b","Kepler-354",1,3,"Transit",2014,5.47666000000,1.84000000,4.04000000
"Kepler-368 b","Kepler-368",1,2,"Transit",2014,26.84768000000,3.26000000,10.70000000
"Kepler-135 b","Kepler-135",1,2,"Transit",2014,6.00253000000,1.81000000,3.93000000
"Kepler-383 b","Kepler-383",1,2,"Transit",2014,12.90453200000,1.32000000,2.30000000
"HAT-P-66 b","HAT-P-66",1,1,"Transit",2016,2.97208600000,17.82231000,248.86089000
"WASP-118 b","WASP-118",1,1,"Transit",2016,4.04604350000,16.14096000,163.36462000
"WASP-7 b","WASP-7",1,1,"Transit",2008,4.95464160000,14.90797000,305.11680000
"XO-4 b","XO-4",1,1,"Transit",2010,4.12508000000,14.01125000,451.31860000
"KELT-2 A b","KELT-2 A",2,1,"Transit",2012,4.11379000000,15.13215000,540.31100000
"K2-30 b","K2-30",1,1,"Transit",2016,4.09850300000,11.64615100,184.02357000
"WASP-101 b","WASP-101",1,1,"Transit",2014,3.58572000000,16.02887000,162.09330000
"Kepler-104 c","Kepler-104",2,3,"Transit",2014,23.66820500000,3.13000000,7.14430805
"Kepler-369 c","Kepler-369",1,2,"Transit",2014,14.87157200000,1.41000000,2.57000000
"Kepler-371 b","Kepler-371",1,2,"Transit",2014,34.76327800000,1.89000000,4.23000000
"Kepler-147 b","Kepler-147",1,2,"Transit",2014,12.61058400000,1.53000000,2.96000000
"Kepler-132 d","Kepler-132",2,4,"Transit",2014,18.01019900000,1.55000000,3.02000000
"Kepler-208 c","Kepler-208",1,4,"Transit",2014,7.46662300000,1.39000000,2.51000000
"Kepler-487 c","Kepler-487",1,3,"Transit",2016,38.65199760000,2.68000000,7.65000000
"Kepler-316 c","Kepler-316",1,2,"Transit",2014,6.82776600000,1.16000000,1.65000000
"Kepler-313 b","Kepler-313",1,2,"Transit",2014,14.97041800000,2.53000000,6.94000000
"Kepler-372 c","Kepler-372",1,3,"Transit",2014,20.05376300000,2.09000000,5.02000000
"Kepler-373 b","Kepler-373",1,2,"Transit",2014,5.53530900000,1.36000000,2.42000000
"HD 176986 c","HD 176986",1,3,"Radial Velocity",2017,16.81240000000,,2097.98531461
"Kepler-151 c","Kepler-151",1,2,"Transit",2014,24.67461200000,2.09000000,5.02000000
"Kepler-386 c","Kepler-386",1,2,"Transit",2014,25.19345800000,1.58000000,3.12000000
"Kepler-215 c","Kepler-215",1,4,"Transit",2014,14.66710800000,1.77000000,3.78000000
"Kepler-404 b","Kepler-404",1,2,"Transit",2014,11.82985100000,1.27000000,2.15000000
"NGTS-33 b","NGTS-33",1,1,"Transit",2024,2.82797200000,18.38272835,1153.71711741
"OGLE-2018-BLG-1428L b","OGLE-2018-BLG-1428L",1,1,"Microlensing",2021,,14.00000000,240.00000000
"HAT-P-30 b","HAT-P-30",2,1,"Transit",2011,2.81060000000,16.14096000,263.79890000
"TOI-1288 c","TOI-1288",1,2,"Radial Velocity",2022,416.00000000000,11.10000000,85.70000000
"Kepler-317 b","Kepler-317",1,2,"Transit",2014,5.52424200000,2.09000000,109.80000000
"Kepler-319 c","Kepler-319",1,3,"Transit",2014,6.94135700000,2.63000000,7.41000000
"Kepler-375 c","Kepler-375",1,2,"Transit",2014,19.98632600000,2.65000000,7.51000000
"Kepler-356 c","Kepler-356",1,2,"Transit",2014,13.12163200000,1.81000000,3.93000000
"Kepler-387 b","Kepler-387",1,2,"Transit",2014,6.79163600000,1.03000000,1.08000000
"Kepler-388 b","Kepler-388",1,2,"Transit",2014,3.17331500000,0.81000000,0.45700000
"Kepler-224 e","Kepler-224",1,4,"Transit",2014,18.64357700000,1.97000000,4.54000000
"Kepler-226 d","Kepler-226",1,3,"Transit",2014,8.10904400000,1.22000000,1.98000000
"Kepler-348 b","Kepler-348",1,2,"Transit",2014,7.05677000000,1.52000000,2.92000000
"Kepler-338 b","Kepler-338",1,4,"Transit",2014,13.72697600000,2.44000000,30.60000000
"Kepler-376 c","Kepler-376",1,2,"Transit",2014,14.17232700000,1.79000000,3.86000000
"Kepler-377 c","Kepler-377",1,2,"Transit",2014,27.01497600000,2.06000000,4.90000000
"Kepler-389 b","Kepler-389",1,2,"Transit",2014,3.24410700000,1.51000000,2.89000000
"Kepler-118 b","Kepler-118",1,2,"Transit",2014,7.51849600000,1.96000000,4.50000000
"Kepler-123 c","Kepler-123",1,2,"Transit",2014,26.69507400000,1.48000000,2.79000000
"Kepler-243 c","Kepler-243",1,2,"Transit",2014,20.02621800000,1.99000000,4.62000000
"GJ 3470 b","GJ 3470",1,1,"Radial Velocity",2012,3.33664960000,4.57000000,13.90000000
"Kepler-379 c","Kepler-379",1,2,"Transit",2014,62.78469700000,2.29000000,5.86000000
"Kepler-112 c","Kepler-112",1,2,"Transit",2014,28.57426300000,2.40000000,6.35000000
"Kepler-137 c","Kepler-137",1,2,"Transit",2014,18.73575300000,1.88000000,4.19000000
"Kepler-390 b","Kepler-390",2,2,"Transit",2014,6.73808800000,0.82000000,0.47700000
"K2-400 b","K2-400",1,1,"Transit",2022,3.86505300000,1.16300000,1.67000000
"HD 6860 b","HD 6860",1,1,"Radial Velocity",2023,663.87000000000,11.90000000,8981.83078182
"WASP-155 b","WASP-155",1,1,"Transit",2025,3.11041300000,13.45077684,276.82854250
"Kepler-351 c","Kepler-351",1,3,"Transit",2014,57.24809000000,3.19000000,11.10000000
"Kepler-327 b","Kepler-327",1,3,"Transit",2014,2.54957500000,1.11000000,1.41000000
"Kepler-114 b","Kepler-114",1,3,"Transit",2014,5.18854900000,1.26000000,1.09000000
"Kepler-358 c","Kepler-358",1,2,"Transit",2014,83.48836900000,2.85000000,8.50000000
"Kepler-169 c","Kepler-169",1,5,"Transit",2014,6.19546900000,1.21000000,1.92000000
"Kepler-236 b","Kepler-236",1,2,"Transit",2014,8.29561100000,1.57000000,3.09000000
"Kepler-141 c","Kepler-141",1,2,"Transit",2014,7.01060600000,1.41000000,2.57000000
"Kepler-858 b","Kepler-858",1,1,"Transit",2016,76.13602028000,4.87000000,21.10000000
"Kepler-855 b","Kepler-855",1,1,"Transit",2016,7.88663110400,8.35000000,52.70000000
"Kepler-321 c","Kepler-321",1,2,"Transit",2014,13.09392100000,2.32000000,5.99000000
"Kepler-349 b","Kepler-349",1,2,"Transit",2014,5.92977800000,1.90000000,94.50000000
"Kepler-353 c","Kepler-353",2,2,"Transit",2014,8.41089400000,1.38000000,2.48000000
"Kepler-359 c","Kepler-359",1,3,"Transit",2014,57.68802000000,4.30000000,2.90000000
"Kepler-173 b","Kepler-173",1,2,"Transit",2014,4.26374200000,1.29000000,2.21000000
"K2-29 b","K2-29",2,1,"Transit",2016,3.25883210000,13.33871000,232.01590000
"Kepler-180 b","Kepler-180",1,2,"Transit",2014,13.81712400000,1.50000000,2.86000000
"Kepler-244 d","Kepler-244",1,3,"Transit",2014,20.05040100000,2.31000000,15.20000000
"Kepler-254 c","Kepler-254",1,3,"Transit",2014,12.41218300000,2.15000000,3.20000000
"WASP-92 b","WASP-92",1,1,"Transit",2016,2.17467420000,16.37634900,255.85315000
"TOI-6109 b","TOI-6109",1,2,"Transit",2025,5.69047600000,4.87040000,21.10000000
"Kepler-619 d","Kepler-619",1,3,"Transit",2023,11.67894236000,4.17000000,16.20000000
"Kepler-138 d","Kepler-138",1,4,"Transit",2014,23.09230000000,1.51000000,2.10000000
"Kepler-330 c","Kepler-330",1,2,"Transit",2014,15.95538700000,1.95000000,4.46000000
"Kepler-1243 b","Kepler-1243",1,1,"Transit",2016,16.83207290000,1.75000000,3.71000000
"Kepler-360 b","Kepler-360",1,2,"Transit",2014,3.28967200000,1.65000000,3.36000000
"Kepler-49 e","Kepler-49",1,4,"Transit",2014,18.59610800000,1.56000000,1.03815000
"Kepler-140 b","Kepler-140",1,2,"Transit",2014,3.25427000000,1.61000000,3.22000000
"Kepler-122 d","Kepler-122",1,5,"Transit",2014,21.58747500000,2.20000000,5.48000000
"HIP 113103 b","HIP 113103",1,2,"Transit",2023,7.61030300000,1.82900000,4.00000000
"HD 28109 d","HD 28109",1,3,"Transit",2022,84.28990000000,3.11000000,5.80000000
"Kepler-37 c","Kepler-37",1,4,"Transit",2013,21.30184800000,0.75500000,1.30000000
"Kepler-268 c","Kepler-268",1,2,"Transit",2014,83.44639300000,3.38000000,11.40000000
